220,219,218,216,213,210,207,203,198,194,188,183,177,171,164,158,151,144,137,130,123,116,109,102,96,89,83,77,72,66,62,57,53,50,47,44,42,41,40,40,40,41,42,44,47,50,53,57,62,66,72,77,83,89,96,102,109,116,123,130,137,144,151,158,164,171,177,183,188,194,198,203,207,210,213,216,218,219,220,220,220,219,218,216,213,210,207,203,198,194,188,183,177,171,164,158,151,144,137,130,123,116,109,102,96,89,83,77,72,66,62,57,53,50,47,44,42,41,40,40,40,41,42,44,47,50,53,57,62,66,72,77,83,89,96,102,109,116,123,130,137,144,151,158,164,171,177,183,188,194,198,203,207,210,213,216,218,219,220,220,220,219,218,216,213,210,207,203,198,194,188,183,177,171,164,158,151,144,137,130,123,116,109,102,96,89,83,77,72,66,62,57,53,50,47,44,42,41,40,40,40,41,42,44,47,50,53,57,62,66,72,77,83,89,96,102,109,116,123,130,137,144,151,158,164,171,177,183,188,194,198,203,207,210,213,216,218,219,220,220,220,219,218,216,213,210,207,203,198,194,188,183,177,171,164,158,151,144,137,130,123,116,109,102,96,89,83,77,72,66,62,57,53,50,47,44,42,41,40,40,40,41,42,44,47,50,53,57,62,66,72,77,83,89,96,102,109,116,123,130,137,144,151,158,164,171,177,183,188,194,198,203,207,210,213,216,218,219,220,220,220,219,218,216,213,210,207,203,198,194,188,183,177,171,164,158,151,144,137,130,123,116,109,102,96,89,83,77,72,66,62,57,53,50,47,44,42,41,40,40,40,41,42,44,47,50,53,57,62,66,72,77,83,89,96,102,109,116,123,130,137,144,151,158,164,171,177,183,188,194,198,203,207,210,213,216,218,219,220,220,220,219,218,216,213,210,207,203,198,194,188,183,177,171,164,158,151,144,137,130,123,116,109,102,96,89,83,77,72,66,62,57,53,50,47,44,42,41,40,40,40,41,42,44,47,50,53,57,62,66,72,77,83,89,96,102,109,116,123,130,137,144,151,158,164,171,177,183,188,194,198,203,207,210,213,216,218,219,220,220,220,219,218,216,213,210,207,203,198,194,188,183,177,171,164,158,151,144,137,130,123,116,109,102,96,89,83,77,72,66,62,57,53,50,47,44,42,41,40,40,40,41,42,44,47,50,53,57,62,66,72,77,83,89,96,102,109,116,123,130,137,144,151,158,164,171,177,183,188,194,198,203,207,210,213,216,218,219,220,220,220,219,218,216,213,210,207,203,198,194,188,183,177,171,164,158,151,144,137,130,123,116,109,102,96,89,83,77,72,66,62,57,53,50,47,44,42,41,40,40,40,41,42,44,47,50,53,57,62,66,72,77,83,89,96,102,109,116,123,130,137,144,151,158,164,171,177,183,188,194,198,203,207,210,213,216,218,219,220,220,220,219,218,216,213,210,207,203,198,194,188,183,177,171,164,158,151,144,137,130,123,116,109,102,96,89,83,77,72,66,62,57,53,50,47,44,42,41,40,40,40,41,42,44,47,50,53,57,62,66,72,77,83,89,96,102,109,116,123,130,137,144,151,158,164,171,177,183,188,194,198,203,207,210,213,216,218,219,220,220,220,219,218,216,213,210,207,203,198,194,188,183,177,171,164,158,151,144,137,130,123,116,109,102,96,89,83,77,72,66,62,57,53,50,47,44,42,41,40,40,40,41,42,44,47,50,53,57,62,66,72,77,83,89,96,102,109,116,123,130,137,144,151,158,164,171,177,183,188,194,198,203,207,210,213,216,218,219,220,220,220,219,218,216,213,210,207,203,198,194,188,183,177,171,164,158,151,144,137,130,123,116,109,102,96,89,83,77,72,66,62,57,53,50,47,44,42,41,40,40,40,41,42,44,47,50,53,57,62,66,72,77,83,89,96,102,109,116,123,130,137,144,151,158,164,171,177,183,188,194,198,203,207,210,213,216,218,219,220,220,220,219,218,216,213,210,207,203,198,194,188,183,177,171,164,158,151,144,137,130,123,116,109,102,96,89,83,77,72,66,62,57,53,50,47,44,42,41,40,40,40,41,42,44,47,50,53,57,62,66,72,77,83,89,96,102,109,116,123,130,137,144,151,158,164,171,177,183,188,194,198,203,207,210,213,216,218,219,220,220,220,219,218,216,213,210,207,203,198,194,188,183,177,171,164,158,151,144,137,130,123,116,109,102,96,89,83,77,72,66,62,57,53,50,47,44,42,41,40,40,40,41,42,44,47,50,53,57,62,66,72,77,83,89,96,102,109,116,123,130,137,144,151,158,164,171,177,183,188,194,198,203,207,210,213,216,218,219,220,220,220,219,218,216,213,210,207,203,198,194,188,183,177,171,164,158,151,144,137,130,123,116,109,102,96,89,83,77,72,66,62,57,53,50,47,44,42,41,40,40,40,41,42,44,47,50,53,57,62,66,72,77,83,89,96,102,109,116,123,130,137,144,151,158,164,171,177,183,188,194,198,203,207,210,213,216,218,219,220,220,220,219,218,216,213,210,207,203,198,194,188,183,177,171,164,158,151,144,137,130,123,116,109,102,96,89,83,77,72,66,62,57,53,50,47,44,42,41,40,40,40,41,42,44,47,50,53,57,62,66,72,77,83,89,96,102,109,116,123,130,137,144,151,158,164,171,177,183,188,194,198,203,207,210,213,216,218,219,220,220,220,219,218,216,213,210,207,203,198,194,188,183,177,171,164,158,151,144,137,130,123,116,109,102,96,89,83,77,72,66,62,57,53,50,47,44,42,41,40,40,40,41,42,44,47,50,53,57,62,66,72,77,83,89,96,102,109,116,123,130,137,144,151,158,164,171,177,183,188,194,198,203,207,210,213,216,218,219,220,220,
204,200,195,190,185,179,173,167,160,153,146,139,132,125,118,111,104,98,91,85,79,73,68,63,59,55,51,48,45,43,42,40,40,40,41,42,44,46,49,52,56,60,65,70,75,81,87,93,100,107,114,121,128,135,142,149,156,162,169,175,181,187,192,197,201,205,209,212,215,217,218,220,220,220,219,218,216,214,211,208,204,200,195,190,185,179,173,167,160,153,146,139,132,125,118,111,104,98,91,85,79,73,68,63,59,55,51,48,45,43,42,40,40,40,41,42,44,46,49,52,56,60,65,70,75,81,87,93,100,107,114,121,128,135,142,149,156,162,169,175,181,187,192,197,201,205,209,212,215,217,218,220,220,220,219,218,216,214,211,208,204,200,195,190,185,179,173,167,160,153,146,139,132,125,118,111,104,98,91,85,79,73,68,63,59,55,51,48,45,43,42,40,40,40,41,42,44,46,49,52,56,60,65,70,75,81,87,93,100,107,114,121,128,135,142,149,156,162,169,175,181,187,192,197,201,205,209,212,215,217,218,220,220,220,219,218,216,214,211,208,204,200,195,190,185,179,173,167,160,153,146,139,132,125,118,111,104,98,91,85,79,73,68,63,59,55,51,48,45,43,42,40,40,40,41,42,44,46,49,52,56,60,65,70,75,81,87,93,100,107,114,121,128,135,142,149,156,162,169,175,181,187,192,197,201,205,209,212,215,217,218,220,220,220,219,218,216,214,211,208,204,200,195,190,185,179,173,167,160,153,146,139,132,125,118,111,104,98,91,85,79,73,68,63,59,55,51,48,45,43,42,40,40,40,41,42,44,46,49,52,56,60,65,70,75,81,87,93,100,107,114,121,128,135,142,149,156,162,169,175,181,187,192,197,201,205,209,212,215,217,218,220,220,220,219,218,216,214,211,208,204,200,195,190,185,179,173,167,160,153,146,139,132,125,118,111,104,98,91,85,79,73,68,63,59,55,51,48,45,43,42,40,40,40,41,42,44,46,49,52,56,60,65,70,75,81,87,93,100,107,114,121,128,135,142,149,156,162,169,175,181,187,192,197,201,205,209,212,215,217,218,220,220,220,219,218,216,214,211,208,204,200,195,190,185,179,173,167,160,153,146,139,132,125,118,111,104,98,91,85,79,73,68,63,59,55,51,48,45,43,42,40,40,40,41,42,44,46,49,52,56,60,65,70,75,81,87,93,100,107,114,121,128,135,142,149,156,162,169,175,181,187,192,197,201,205,209,212,215,217,218,220,220,220,219,218,216,214,211,208,204,200,195,190,185,179,173,167,160,153,146,139,132,125,118,111,104,98,91,85,79,73,68,63,59,55,51,48,45,43,42,40,40,40,41,42,44,46,49,52,56,60,65,70,75,81,87,93,100,107,114,121,128,135,142,149,156,162,169,175,181,187,192,197,201,205,209,212,215,217,218,220,220,220,219,218,216,214,211,208,204,200,195,190,185,179,173,167,160,153,146,139,132,125,118,111,104,98,91,85,79,73,68,63,59,55,51,48,45,43,42,40,40,40,41,42,44,46,49,52,56,60,65,70,75,81,87,93,100,107,114,121,128,135,142,149,156,162,169,175,181,187,192,197,201,205,209,212,215,217,218,220,220,220,219,218,216,214,211,208,204,200,195,190,185,179,173,167,160,153,146,139,132,125,118,111,104,98,91,85,79,73,68,63,59,55,51,48,45,43,42,40,40,40,41,42,44,46,49,52,56,60,65,70,75,81,87,93,100,107,114,121,128,135,142,149,156,162,169,175,181,187,192,197,201,205,209,212,215,217,218,220,220,220,219,218,216,214,211,208,204,200,195,190,185,179,173,167,160,153,146,139,132,125,118,111,104,98,91,85,79,73,68,63,59,55,51,48,45,43,42,40,40,40,41,42,44,46,49,52,56,60,65,70,75,81,87,93,100,107,114,121,128,135,142,149,156,162,169,175,181,187,192,197,201,205,209,212,215,217,218,220,220,220,219,218,216,214,211,208,204,200,195,190,185,179,173,167,160,153,146,139,132,125,118,111,104,98,91,85,79,73,68,63,59,55,51,48,45,43,42,40,40,40,41,42,44,46,49,52,56,60,65,70,75,81,87,93,100,107,114,121,128,135,142,149,156,162,169,175,181,187,192,197,201,205,209,212,215,217,218,220,220,220,219,218,216,214,211,208,204,200,195,190,185,179,173,167,160,153,146,139,132,125,118,111,104,98,91,85,79,73,68,63,59,55,51,48,45,43,42,40,40,40,41,42,44,46,49,52,56,60,65,70,75,81,87,93,100,107,114,121,128,135,142,149,156,162,169,175,181,187,192,197,201,205,209,212,215,217,218,220,220,220,219,218,216,214,211,208,204,200,195,190,185,179,173,167,160,153,146,139,132,125,118,111,104,98,91,85,79,73,68,63,59,55,51,48,45,43,42,40,40,40,41,42,44,46,49,52,56,60,65,70,75,81,87,93,100,107,114,121,128,135,142,149,156,162,169,175,181,187,192,197,201,205,209,212,215,217,218,220,220,220,219,218,216,214,211,208,204,200,195,190,185,179,173,167,160,153,146,139,132,125,118,111,104,98,91,85,79,73,68,63,59,55,51,48,45,43,42,40,40,40,41,42,44,46,49,52,56,60,65,70,75,81,87,93,100,107,114,121,128,135,142,149,156,162,169,175,181,187,192,197,201,205,209,212,215,217,218,220,220,220,219,218,216,214,211,208,204,200,195,190,185,179,173,167,160,153,146,139,132,125,118,111,104,98,91,85,79,73,68,63,59,55,51,48,45,43,42,40,40,40,41,42,44,46,49,52,56,60,65,70,75,81,87,93,100,107,114,121,128,135,142,149,156,162,169,175,181,187,192,197,201,205,209,212,215,217,218,220,220,220,219,218,216,214,211,208,
169,162,156,149,142,135,128,121,114,107,100,93,87,81,75,70,65,60,56,52,49,46,44,42,41,40,40,40,42,43,45,48,51,55,59,63,68,73,79,85,91,98,104,111,118,125,132,139,146,153,160,167,173,179,185,190,195,200,204,208,211,214,216,218,219,220,220,220,218,217,215,212,209,205,201,197,192,187,181,175,169,162,156,149,142,135,128,121,114,107,100,93,87,81,75,70,65,60,56,52,49,46,44,42,41,40,40,40,42,43,45,48,51,55,59,63,68,73,79,85,91,98,104,111,118,125,132,139,146,153,160,167,173,179,185,190,195,200,204,208,211,214,216,218,219,220,220,220,218,217,215,212,209,205,201,197,192,187,181,175,169,162,156,149,142,135,128,121,114,107,100,93,87,81,75,70,65,60,56,52,49,46,44,42,41,40,40,40,42,43,45,48,51,55,59,63,68,73,79,85,91,98,104,111,118,125,132,139,146,153,160,167,173,179,185,190,195,200,204,208,211,214,216,218,219,220,220,220,218,217,215,212,209,205,201,197,192,187,181,175,169,162,156,149,142,135,128,121,114,107,100,93,87,81,75,70,65,60,56,52,49,46,44,42,41,40,40,40,42,43,45,48,51,55,59,63,68,73,79,85,91,98,104,111,118,125,132,139,146,153,160,167,173,179,185,190,195,200,204,208,211,214,216,218,219,220,220,220,218,217,215,212,209,205,201,197,192,187,181,175,169,162,156,149,142,135,128,121,114,107,100,93,87,81,75,70,65,60,56,52,49,46,44,42,41,40,40,40,42,43,45,48,51,55,59,63,68,73,79,85,91,98,104,111,118,125,132,139,146,153,160,167,173,179,185,190,195,200,204,208,211,214,216,218,219,220,220,220,218,217,215,212,209,205,201,197,192,187,181,175,169,162,156,149,142,135,128,121,114,107,100,93,87,81,75,70,65,60,56,52,49,46,44,42,41,40,40,40,42,43,45,48,51,55,59,63,68,73,79,85,91,98,104,111,118,125,132,139,146,153,160,167,173,179,185,190,195,200,204,208,211,214,216,218,219,220,220,220,218,217,215,212,209,205,201,197,192,187,181,175,169,162,156,149,142,135,128,121,114,107,100,93,87,81,75,70,65,60,56,52,49,46,44,42,41,40,40,40,42,43,45,48,51,55,59,63,68,73,79,85,91,98,104,111,118,125,132,139,146,153,160,167,173,179,185,190,195,200,204,208,211,214,216,218,219,220,220,220,218,217,215,212,209,205,201,197,192,187,181,175,169,162,156,149,142,135,128,121,114,107,100,93,87,81,75,70,65,60,56,52,49,46,44,42,41,40,40,40,42,43,45,48,51,55,59,63,68,73,79,85,91,98,104,111,118,125,132,139,146,153,160,167,173,179,185,190,195,200,204,208,211,214,216,218,219,220,220,220,218,217,215,212,209,205,201,197,192,187,181,175,169,162,156,149,142,135,128,121,114,107,100,93,87,81,75,70,65,60,56,52,49,46,44,42,41,40,40,40,42,43,45,48,51,55,59,63,68,73,79,85,91,98,104,111,118,125,132,139,146,153,160,167,173,179,185,190,195,200,204,208,211,214,216,218,219,220,220,220,218,217,215,212,209,205,201,197,192,187,181,175,169,162,156,149,142,135,128,121,114,107,100,93,87,81,75,70,65,60,56,52,49,46,44,42,41,40,40,40,42,43,45,48,51,55,59,63,68,73,79,85,91,98,104,111,118,125,132,139,146,153,160,167,173,179,185,190,195,200,204,208,211,214,216,218,219,220,220,220,218,217,215,212,209,205,201,197,192,187,181,175,169,162,156,149,142,135,128,121,114,107,100,93,87,81,75,70,65,60,56,52,49,46,44,42,41,40,40,40,42,43,45,48,51,55,59,63,68,73,79,85,91,98,104,111,118,125,132,139,146,153,160,167,173,179,185,190,195,200,204,208,211,214,216,218,219,220,220,220,218,217,215,212,209,205,201,197,192,187,181,175,169,162,156,149,142,135,128,121,114,107,100,93,87,81,75,70,65,60,56,52,49,46,44,42,41,40,40,40,42,43,45,48,51,55,59,63,68,73,79,85,91,98,104,111,118,125,132,139,146,153,160,167,173,179,185,190,195,200,204,208,211,214,216,218,219,220,220,220,218,217,215,212,209,205,201,197,192,187,181,175,169,162,156,149,142,135,128,121,114,107,100,93,87,81,75,70,65,60,56,52,49,46,44,42,41,40,40,40,42,43,45,48,51,55,59,63,68,73,79,85,91,98,104,111,118,125,132,139,146,153,160,167,173,179,185,190,195,200,204,208,211,214,216,218,219,220,220,220,218,217,215,212,209,205,201,197,192,187,181,175,169,162,156,149,142,135,128,121,114,107,100,93,87,81,75,70,65,60,56,52,49,46,44,42,41,40,40,40,42,43,45,48,51,55,59,63,68,73,79,85,91,98,104,111,118,125,132,139,146,153,160,167,173,179,185,190,195,200,204,208,211,214,216,218,219,220,220,220,218,217,215,212,209,205,201,197,192,187,181,175,169,162,156,149,142,135,128,121,114,107,100,93,87,81,75,70,65,60,56,52,49,46,44,42,41,40,40,40,42,43,45,48,51,55,59,63,68,73,79,85,91,98,104,111,118,125,132,139,146,153,160,167,173,179,185,190,195,200,204,208,211,214,216,218,219,220,220,220,218,217,215,212,209,205,201,197,192,187,181,175,169,162,156,149,142,135,128,121,114,107,100,93,87,81,75,70,65,60,56,52,49,46,44,42,41,40,40,40,42,43,45,48,51,55,59,63,68,73,79,85,91,98,104,111,118,125,132,139,146,153,160,167,173,179,185,190,195,200,204,208,211,214,216,218,219,220,220,220,218,217,215,212,209,205,201,197,192,187,181,175,
123,116,109,102,96,89,83,77,72,66,62,57,53,50,47,44,42,41,40,40,40,41,42,44,47,50,53,57,62,66,72,77,83,89,96,102,109,116,123,130,137,144,151,158,164,171,177,183,188,194,198,203,207,210,213,216,218,219,220,220,220,219,218,216,213,210,207,203,198,194,188,183,177,171,164,158,151,144,137,130,123,116,109,102,96,89,83,77,72,66,62,57,53,50,47,44,42,41,40,40,40,41,42,44,47,50,53,57,62,66,72,77,83,89,96,102,109,116,123,130,137,144,151,158,164,171,177,183,188,194,198,203,207,210,213,216,218,219,220,220,220,219,218,216,213,210,207,203,198,194,188,183,177,171,164,158,151,144,137,130,123,116,109,102,96,89,83,77,72,66,62,57,53,50,47,44,42,41,40,40,40,41,42,44,47,50,53,57,62,66,72,77,83,89,96,102,109,116,123,130,137,144,151,158,164,171,177,183,188,194,198,203,207,210,213,216,218,219,220,220,220,219,218,216,213,210,207,203,198,194,188,183,177,171,164,158,151,144,137,130,123,116,109,102,96,89,83,77,72,66,62,57,53,50,47,44,42,41,40,40,40,41,42,44,47,50,53,57,62,66,72,77,83,89,96,102,109,116,123,130,137,144,151,158,164,171,177,183,188,194,198,203,207,210,213,216,218,219,220,220,220,219,218,216,213,210,207,203,198,194,188,183,177,171,164,158,151,144,137,130,123,116,109,102,96,89,83,77,72,66,62,57,53,50,47,44,42,41,40,40,40,41,42,44,47,50,53,57,62,66,72,77,83,89,96,102,109,116,123,130,137,144,151,158,164,171,177,183,188,194,198,203,207,210,213,216,218,219,220,220,220,219,218,216,213,210,207,203,198,194,188,183,177,171,164,158,151,144,137,130,123,116,109,102,96,89,83,77,72,66,62,57,53,50,47,44,42,41,40,40,40,41,42,44,47,50,53,57,62,66,72,77,83,89,96,102,109,116,123,130,137,144,151,158,164,171,177,183,188,194,198,203,207,210,213,216,218,219,220,220,220,219,218,216,213,210,207,203,198,194,188,183,177,171,164,158,151,144,137,130,123,116,109,102,96,89,83,77,72,66,62,57,53,50,47,44,42,41,40,40,40,41,42,44,47,50,53,57,62,66,72,77,83,89,96,102,109,116,123,130,137,144,151,158,164,171,177,183,188,194,198,203,207,210,213,216,218,219,220,220,220,219,218,216,213,210,207,203,198,194,188,183,177,171,164,158,151,144,137,130,123,116,109,102,96,89,83,77,72,66,62,57,53,50,47,44,42,41,40,40,40,41,42,44,47,50,53,57,62,66,72,77,83,89,96,102,109,116,123,130,137,144,151,158,164,171,177,183,188,194,198,203,207,210,213,216,218,219,220,220,220,219,218,216,213,210,207,203,198,194,188,183,177,171,164,158,151,144,137,130,123,116,109,102,96,89,83,77,72,66,62,57,53,50,47,44,42,41,40,40,40,41,42,44,47,50,53,57,62,66,72,77,83,89,96,102,109,116,123,130,137,144,151,158,164,171,177,183,188,194,198,203,207,210,213,216,218,219,220,220,220,219,218,216,213,210,207,203,198,194,188,183,177,171,164,158,151,144,137,130,123,116,109,102,96,89,83,77,72,66,62,57,53,50,47,44,42,41,40,40,40,41,42,44,47,50,53,57,62,66,72,77,83,89,96,102,109,116,123,130,137,144,151,158,164,171,177,183,188,194,198,203,207,210,213,216,218,219,220,220,220,219,218,216,213,210,207,203,198,194,188,183,177,171,164,158,151,144,137,130,123,116,109,102,96,89,83,77,72,66,62,57,53,50,47,44,42,41,40,40,40,41,42,44,47,50,53,57,62,66,72,77,83,89,96,102,109,116,123,130,137,144,151,158,164,171,177,183,188,194,198,203,207,210,213,216,218,219,220,220,220,219,218,216,213,210,207,203,198,194,188,183,177,171,164,158,151,144,137,130,123,116,109,102,96,89,83,77,72,66,62,57,53,50,47,44,42,41,40,40,40,41,42,44,47,50,53,57,62,66,72,77,83,89,96,102,109,116,123,130,137,144,151,158,164,171,177,183,188,194,198,203,207,210,213,216,218,219,220,220,220,219,218,216,213,210,207,203,198,194,188,183,177,171,164,158,151,144,137,130,123,116,109,102,96,89,83,77,72,66,62,57,53,50,47,44,42,41,40,40,40,41,42,44,47,50,53,57,62,66,72,77,83,89,96,102,109,116,123,130,137,144,151,158,164,171,177,183,188,194,198,203,207,210,213,216,218,219,220,220,220,219,218,216,213,210,207,203,198,194,188,183,177,171,164,158,151,144,137,130,123,116,109,102,96,89,83,77,72,66,62,57,53,50,47,44,42,41,40,40,40,41,42,44,47,50,53,57,62,66,72,77,83,89,96,102,109,116,123,130,137,144,151,158,164,171,177,183,188,194,198,203,207,210,213,216,218,219,220,220,220,219,218,216,213,210,207,203,198,194,188,183,177,171,164,158,151,144,137,130,123,116,109,102,96,89,83,77,72,66,62,57,53,50,47,44,42,41,40,40,40,41,42,44,47,50,53,57,62,66,72,77,83,89,96,102,109,116,123,130,137,144,151,158,164,171,177,183,188,194,198,203,207,210,213,216,218,219,220,220,220,219,218,216,213,210,207,203,198,194,188,183,177,171,164,158,151,144,137,130,123,116,109,102,96,89,83,77,72,66,62,57,53,50,47,44,42,41,40,40,40,41,42,44,47,50,53,57,62,66,72,77,83,89,96,102,109,116,123,130,137,144,151,158,164,171,177,183,188,194,198,203,207,210,213,216,218,219,220,220,220,219,218,216,213,210,207,203,198,194,188,183,177,171,164,158,151,144,137,130,
79,73,68,63,59,55,51,48,45,43,42,40,40,40,41,42,44,46,49,52,56,60,65,70,75,81,87,93,100,107,114,121,128,135,142,149,156,162,169,175,181,187,192,197,201,205,209,212,215,217,218,220,220,220,219,218,216,214,211,208,204,200,195,190,185,179,173,167,160,153,146,139,132,125,118,111,104,98,91,85,79,73,68,63,59,55,51,48,45,43,42,40,40,40,41,42,44,46,49,52,56,60,65,70,75,81,87,93,100,107,114,121,128,135,142,149,156,162,169,175,181,187,192,197,201,205,209,212,215,217,218,220,220,220,219,218,216,214,211,208,204,200,195,190,185,179,173,167,160,153,146,139,132,125,118,111,104,98,91,85,79,73,68,63,59,55,51,48,45,43,42,40,40,40,41,42,44,46,49,52,56,60,65,70,75,81,87,93,100,107,114,121,128,135,142,149,156,162,169,175,181,187,192,197,201,205,209,212,215,217,218,220,220,220,219,218,216,214,211,208,204,200,195,190,185,179,173,167,160,153,146,139,132,125,118,111,104,98,91,85,79,73,68,63,59,55,51,48,45,43,42,40,40,40,41,42,44,46,49,52,56,60,65,70,75,81,87,93,100,107,114,121,128,135,142,149,156,162,169,175,181,187,192,197,201,205,209,212,215,217,218,220,220,220,219,218,216,214,211,208,204,200,195,190,185,179,173,167,160,153,146,139,132,125,118,111,104,98,91,85,79,73,68,63,59,55,51,48,45,43,42,40,40,40,41,42,44,46,49,52,56,60,65,70,75,81,87,93,100,107,114,121,128,135,142,149,156,162,169,175,181,187,192,197,201,205,209,212,215,217,218,220,220,220,219,218,216,214,211,208,204,200,195,190,185,179,173,167,160,153,146,139,132,125,118,111,104,98,91,85,79,73,68,63,59,55,51,48,45,43,42,40,40,40,41,42,44,46,49,52,56,60,65,70,75,81,87,93,100,107,114,121,128,135,142,149,156,162,169,175,181,187,192,197,201,205,209,212,215,217,218,220,220,220,219,218,216,214,211,208,204,200,195,190,185,179,173,167,160,153,146,139,132,125,118,111,104,98,91,85,79,73,68,63,59,55,51,48,45,43,42,40,40,40,41,42,44,46,49,52,56,60,65,70,75,81,87,93,100,107,114,121,128,135,142,149,156,162,169,175,181,187,192,197,201,205,209,212,215,217,218,220,220,220,219,218,216,214,211,208,204,200,195,190,185,179,173,167,160,153,146,139,132,125,118,111,104,98,91,85,79,73,68,63,59,55,51,48,45,43,42,40,40,40,41,42,44,46,49,52,56,60,65,70,75,81,87,93,100,107,114,121,128,135,142,149,156,162,169,175,181,187,192,197,201,205,209,212,215,217,218,220,220,220,219,218,216,214,211,208,204,200,195,190,185,179,173,167,160,153,146,139,132,125,118,111,104,98,91,85,79,73,68,63,59,55,51,48,45,43,42,40,40,40,41,42,44,46,49,52,56,60,65,70,75,81,87,93,100,107,114,121,128,135,142,149,156,162,169,175,181,187,192,197,201,205,209,212,215,217,218,220,220,220,219,218,216,214,211,208,204,200,195,190,185,179,173,167,160,153,146,139,132,125,118,111,104,98,91,85,79,73,68,63,59,55,51,48,45,43,42,40,40,40,41,42,44,46,49,52,56,60,65,70,75,81,87,93,100,107,114,121,128,135,142,149,156,162,169,175,181,187,192,197,201,205,209,212,215,217,218,220,220,220,219,218,216,214,211,208,204,200,195,190,185,179,173,167,160,153,146,139,132,125,118,111,104,98,91,85,79,73,68,63,59,55,51,48,45,43,42,40,40,40,41,42,44,46,49,52,56,60,65,70,75,81,87,93,100,107,114,121,128,135,142,149,156,162,169,175,181,187,192,197,201,205,209,212,215,217,218,220,220,220,219,218,216,214,211,208,204,200,195,190,185,179,173,167,160,153,146,139,132,125,118,111,104,98,91,85,79,73,68,63,59,55,51,48,45,43,42,40,40,40,41,42,44,46,49,52,56,60,65,70,75,81,87,93,100,107,114,121,128,135,142,149,156,162,169,175,181,187,192,197,201,205,209,212,215,217,218,220,220,220,219,218,216,214,211,208,204,200,195,190,185,179,173,167,160,153,146,139,132,125,118,111,104,98,91,85,79,73,68,63,59,55,51,48,45,43,42,40,40,40,41,42,44,46,49,52,56,60,65,70,75,81,87,93,100,107,114,121,128,135,142,149,156,162,169,175,181,187,192,197,201,205,209,212,215,217,218,220,220,220,219,218,216,214,211,208,204,200,195,190,185,179,173,167,160,153,146,139,132,125,118,111,104,98,91,85,79,73,68,63,59,55,51,48,45,43,42,40,40,40,41,42,44,46,49,52,56,60,65,70,75,81,87,93,100,107,114,121,128,135,142,149,156,162,169,175,181,187,192,197,201,205,209,212,215,217,218,220,220,220,219,218,216,214,211,208,204,200,195,190,185,179,173,167,160,153,146,139,132,125,118,111,104,98,91,85,79,73,68,63,59,55,51,48,45,43,42,40,40,40,41,42,44,46,49,52,56,60,65,70,75,81,87,93,100,107,114,121,128,135,142,149,156,162,169,175,181,187,192,197,201,205,209,212,215,217,218,220,220,220,219,218,216,214,211,208,204,200,195,190,185,179,173,167,160,153,146,139,132,125,118,111,104,98,91,85,79,73,68,63,59,55,51,48,45,43,42,40,40,40,41,42,44,46,49,52,56,60,65,70,75,81,87,93,100,107,114,121,128,135,142,149,156,162,169,175,181,187,192,197,201,205,209,212,215,217,218,220,220,220,219,218,216,214,211,208,204,200,195,190,185,179,173,167,160,153,146,139,132,125,118,111,104,98,91,85,
